9.427170559237594075e-03 1.092037111015793510e-01 4.684797419745988928e-03 1.814487014661532666e-03 1.486251787619974896e-01 1.947225917600687792e-02 7.835757668229939021e-01 4.980165280950023948e-02 8.071143490944796125e-04 6.398386028754084447e-04 7.919888689833620276e-04 7.566118386589402783e-04 2.613723479804466198e-05 5.051835150898640768e-04 1.409275305252963837e-04
1.634395717449306203e-04 1.031216995574211204e-01 2.808431300096859810e-03 1.902519144631756309e-02 1.103971507470324770e-01 1.103399803240955046e-02 4.382497494948678907e-01 2.315220912331556607e-02 1.981823399859861763e-04 8.720800525262418319e-04 4.759174850907278037e-04 6.439201823500166795e-04 4.926124055677263405e-04 7.936278903392887142e-04 9.850052192753365552e-04
1.548187821093370900e-02 1.547814918542991525e-01 7.252477711008342709e-03 9.548880736665271360e-03 7.722536342067456983e-02 1.374493163036107947e-02 6.230756049786120299e-01 2.475154357473819886e-02 9.180559302267850101e-04 8.357462318634460360e-04 6.780473635251705591e-04 1.307162541904402216e-04 3.632396381944474938e-04 1.875165924351237298e-04 8.870650557808057880e-04
1.511892536951315452e-02 1.995819914536053064e-01 4.321829945690560488e-04 1.219468071726376862e-02 1.128134424916850814e-01 9.097860370124893556e-03 9.854895251191471139e-01 2.900531973483563841e-02 2.939845494708785288e-04 2.017866138239549035e-04 7.130286744611155289e-04 4.408605135419683941e-04 3.348645718496223809e-04 9.812520452839906988e-04 6.421291016252911538e-04
7.515463737811317688e-04 9.711619739771719384e-02 3.679268203176810307e-03 8.013616391524227417e-03 2.829847343640853538e-02 2.772083690288596955e-02 7.914768968108055747e-01 2.795489285014347500e-02 6.523055996600820574e-04 8.978736429633890062e-04 7.300337014503225719e-04 1.858338942880111513e-04 7.315636388819173833e-04 3.845439012889078668e-04 2.752074750258044680e-04
1.508913058593815094e-03 1.990019989131333600e-01 6.185100317218037227e-03 1.001101742523416134e-03 1.070887833685862933e-01 3.531970189046391984e-02 5.564656564968228913e-01 1.575889248296378012e-02 4.568750711780119223e-04 6.605579134876823997e-04 2.527261987181584572e-04 2.679117437558150368e-04 2.771663244896760913e-04 7.089036962548050979e-04 7.745177879435986715e-04
2.755242748461088982e-04 9.888899317592805827e-02 7.583454591976216200e-03 1.243961182536939408e-02 5.277752756766714015e-02 7.502765308584161477e-03 7.373859590335832825e-01 4.659883980197983971e-02 3.655139274831921718e-04 8.284831663689241465e-04 5.597718170110068130e-05 2.402053929784614666e-04 7.952579235532043506e-04 9.973489576975050732e-05 6.666726584066064599e-04
1.693421557758368820e-02 1.636874726648509526e-01 2.139939647865246250e-03 6.364318109701159500e-03 2.616405595309461915e-02 9.933661870551415557e-03 8.947771297751802022e-01 3.674399557595690174e-02 8.996127080495270418e-04 1.889651747356737969e-04 9.451140099331420278e-04 8.521212375013357187e-04 1.137116384425125983e-04 3.246404295475170307e-04 8.238079463779378981e-04
2.583748943356639627e-03 9.249311481785035816e-02 9.626469138321583699e-03 1.448698325084890604e-02 1.485988065924723767e-01 1.294669160185398134e-02 2.552745452353194500e-01 4.676277919730627980e-02 4.209778363433237564e-04 7.209196679008733752e-04 2.675264487478955862e-04 1.471726754840271584e-04 3.023909958985427607e-04 6.762509957758743940e-04 7.560771632669623056e-04
5.034599141362039974e-03 1.336736089323970478e-01 8.169500943389524164e-03 1.320884058922979810e-02 1.776521510110313784e-01 3.693986433524780455e-02 8.531983543245628132e-01 5.360321309449267435e-02 8.937646219890743029e-04 9.470295761437551568e-04 5.164359443591887058e-04 9.970048200897030800e-04 9.682269482697350698e-04 2.561672727391881834e-04 3.666751812272112522e-04
2.583793910349299009e-04 1.461274047718162938e-01 6.442088584355836617e-03 9.737829290011200314e-04 1.003066401610067521e-01 1.361386354497054994e-02 6.035692344439173018e-01 2.977917082362413828e-02 1.669852735604559663e-05 6.414731291320168631e-04 2.399858836124139645e-04 3.537912355240836358e-04 9.965601952226098466e-04 6.937851248608406735e-04 3.487692071505815944e-05
1.111214594002337894e-02 4.725714307031495670e-02 1.519420818623680187e-03 1.517916524886726154e-02 4.062587436332499961e-03 3.022329132983170297e-02 2.527514905919192034e-01 1.235597775806632432e-03 7.362957746660705322e-04 7.891490948238896828e-04 8.225418706997444929e-04 8.005082673980616062e-04 1.402594744354199326e-04 9.151577709879528356e-04 9.885349734330669061e-04
1.201471768870359356e-02 1.921020207275211944e-01 4.031863933480446700e-03 1.991376864699336870e-04 3.881133931367510004e-02 3.318121366473979900e-02 8.781276425622503989e-01 4.966882415628759428e-02 6.832010094236916787e-04 2.521638613790700323e-04 3.319556409055987090e-04 3.966683134332545883e-04 6.205658511954385750e-04 2.272423616229374635e-04 4.490841853768536094e-04
1.277719615009471378e-02 8.256896950141398572e-02 4.351715312988895142e-03 1.316544634930110966e-02 3.316961271873592604e-02 3.679633578843030228e-03 2.534345709191940244e-01 9.018168088122431245e-03 9.345018799027316391e-04 8.040030595441550543e-04 4.841374784839206605e-04 5.156762747668561459e-04 2.835970370492507816e-04 1.050392721406432640e-05 9.690922072066248619e-04
9.273976473578738472e-03 4.065238772648298304e-02 8.861635950049778082e-03 8.000116468821892590e-03 1.466918527963346486e-01 3.744984779088675331e-02 3.550292730982387845e-01 1.939616308079258541e-02 3.270683533991696488e-04 1.651183182144243884e-04 8.848720800621965449e-04 4.150880608789572919e-04 1.430561282869660591e-04 9.639934793817551148e-04 1.233809683031745412e-04
5.937252751465629808e-03 1.022972913794814448e-01 2.323276133503404933e-03 1.326471343771496586e-02 1.300396356362108208e-01 1.440228257706485659e-02 1.314829100333980705e-01 3.898680321108111829e-02 7.257876389190441721e-04 7.573754219478848540e-04 5.305550560843036965e-04 3.070998382464530121e-04 2.668084669294165700e-04 5.283344297920801675e-04 5.680120486925401349e-04
1.282427047945690650e-03 1.542907888487064505e-01 3.040792343416063009e-03 5.615015103082221688e-03 1.203686055885136164e-01 1.828677917332413236e-02 6.781201159841357962e-01 5.488947882563962113e-03 2.975460659353272260e-04 1.321768581788768007e-04 5.862907652447907651e-04 5.555879895055234225e-05 5.527721868662017514e-04 9.208198255429475001e-04 5.340060457708180807e-04
1.340460349658994209e-02 4.784505349590544021e-02 8.605958893025655518e-03 1.407137709431322166e-02 5.466162108245641721e-02 1.340670246212621181e-02 2.607101396838819585e-01 1.523566985814331018e-02 5.447386528258012445e-04 6.716082402063616079e-04 1.247324316865987238e-04 1.612037213105702819e-04 8.445875726196936826e-04 6.095481822583010204e-04 7.700863548431549806e-04
9.884922886304086526e-03 1.751047379931743586e-01 5.254594439946660284e-03 1.929445071866884784e-02 4.645887805489733874e-02 9.545472698368937491e-04 9.097131528612768525e-01 1.965137987312910381e-02 5.547191234856753520e-05 8.381388581119441229e-04 3.691929040234073604e-04 5.020622597426572381e-04 2.874395424890045748e-04 9.031849574712267790e-04 2.544097602092048140e-04
4.088439278386340157e-03 1.429059386552523625e-01 6.054171455965629521e-03 6.531294952863858985e-03 1.428105947500643569e-01 3.273123778549143909e-02 6.800728151615132999e-01 1.388345650628291551e-02 3.283810494552399646e-04 6.543622742169753195e-04 7.727143578512183589e-04 2.625272047978983959e-04 6.668942986489712369e-04 2.216273321677810848e-04 2.314563173197093824e-04
8.162476813364386366e-03 8.873419919986838544e-02 1.809561426257655153e-03 7.310899084632139014e-03 7.338297126807076520e-02 9.972850223495954500e-03 2.396835451883247980e-01 1.745169408257489507e-02 5.764510285802560688e-04 5.973265981497554410e-04 4.624515095800874444e-04 5.652869536355994377e-04 4.866686256217554068e-04 8.864014921410428563e-04 2.476679076017421601e-04
1.218512853852306635e-02 4.417889751292781997e-02 3.927221092224290541e-03 5.526959738224732771e-03 1.551191039990771625e-01 7.368128861625120908e-03 8.914094831840929656e-02 2.940890038533632705e-02 9.040273718969755188e-04 9.278532326873094923e-04 8.056160597522618334e-04 5.464828710222652090e-04 1.660488393400168618e-04 2.394715280037117686e-04 2.950506401675806098e-04
1.713124407135394739e-02 9.088036724200093674e-02 7.325531517047853027e-03 1.182148355225159063e-02 1.207336699453512435e-01 2.736070605178911926e-03 1.211329915409741498e-01 4.298572748217456552e-02 7.351716126444824122e-04 5.278895282899234449e-04 5.140163836947854231e-04 6.737343126103591999e-04 3.982900220866948692e-04 5.881039523997431533e-05 3.056170645149499667e-04
1.449137053598277807e-03 9.952789700482338187e-02 6.151514583730317842e-03 1.071922769952774086e-02 2.255688642711442191e-02 1.055946675646218975e-02 4.017690583999473097e-01 2.261551494153489841e-02 7.325677656790984069e-04 6.884281934915074735e-04 9.582685372698096634e-04 2.325122943992707350e-04 1.110311832743465739e-04 1.963684122595488874e-04 5.099261692429750588e-04
8.654953325293226335e-03 1.508904485697090125e-01 4.236095732096544463e-03 1.530387839931296456e-02 8.529180766797289648e-02 1.689861079405961114e-02 1.829406795486510640e-01 1.799897539490145568e-02 2.247570864700818710e-04 8.364367197801335797e-04 5.984772354650025675e-04 6.407951975154996087e-04 3.924548674251955084e-04 7.950948304305071159e-04 5.295858659561165525e-04
3.197462563768115398e-03 1.349485821388969053e-01 6.643199557241267691e-03 1.906947546745655850e-02 1.012217969560714331e-01 2.037623301032057826e-02 7.209920198719744766e-01 5.000452199589521668e-02 1.332478448162274114e-04 6.090390677700374331e-04 9.911349142058504137e-04 9.170980226892410910e-04 5.367143288168568652e-04 3.338729603906517482e-04 8.310865144245550146e-04
1.319185426125859747e-02 1.169468597280119981e-01 5.843964629011444596e-03 1.415127560749964743e-02 7.641393851860023290e-02 7.235480915223848827e-03 6.582502917488287641e-01 1.397125292972158442e-02 1.952408347898468754e-04 7.413043022451001798e-04 9.216781714729351286e-04 6.783385193224680679e-04 2.371638785834632307e-04 6.813139145706751743e-04 4.318033613498551071e-05
1.924723579605069207e-02 4.575367721896870382e-02 3.783277908145272345e-03 5.585039861622520703e-03 3.082804734352625337e-03 2.056169851726884212e-02 3.696420813214641998e-01 4.727542773885064220e-02 8.970085656460128048e-04 4.708436698288816832e-04 6.349940737274900951e-04 6.451990579422277848e-04 7.680777799183915186e-04 4.574227790891613747e-04 6.455458064768967389e-04
1.941229262199334338e-02 1.319695468334907140e-01 9.493372361964380265e-03 1.003407116127001675e-02 1.068514040858146164e-01 1.132349810903791887e-02 2.678073125232042773e-01 1.414816893308210380e-02 4.783856718443131551e-04 8.524371761840558942e-04 4.030708439781024131e-04 2.278239838838926358e-05 8.803412826236693472e-04 1.935668130372150231e-04 5.625606862836348820e-04
4.204062984233068040e-03 5.793955986779374123e-02 2.455733631414388639e-04 1.994577091062247481e-02 6.271055213086153268e-02 4.127299524284268849e-03 7.212499904020498454e-01 1.308233938701804967e-02 4.041721410788450095e-04 2.338837831003525998e-04 8.108888130920250846e-04 5.522461926021366568e-04 5.094573237247734804e-06 1.989290965157273279e-04 9.570557195072649159e-04
1.133695552594966849e-02 3.584376830146453891e-02 2.147355403758745285e-03 1.419243624043789974e-02 9.195989928171900696e-02 2.236674477571835157e-02 1.380285921343136742e-03 3.870660125830460707e-02 3.367525726007019921e-04 6.570834518686600404e-04 7.168985792204759372e-04 9.058627359462663930e-05 4.694089225219641903e-04 5.625684239761397304e-04 7.721430744573253794e-05
9.450647265175880773e-03 6.115446541674453979e-02 4.542082711611212034e-03 1.070363631515294615e-02 1.830931775698760866e-01 2.563490908900283374e-02 8.463744391173291248e-01 4.157065510655351404e-02 8.448398148812260883e-04 4.079320381085674730e-04 1.731653620013426929e-04 3.520874646576631546e-04 8.202518522817319824e-04 5.543335269488245071e-05 9.560523600480970094e-04
1.889464625262894312e-02 1.600555075189911414e-01 6.647764180659321287e-03 1.338855083505932804e-02 1.030302440285204603e-02 4.214346134942092113e-03 4.015121331455657749e-01 1.991411019278888431e-02 7.263049719122903307e-04 2.609043341492906019e-04 9.271648204625155968e-05 8.030838708175297479e-04 6.429364445794458606e-05 3.777164650088953761e-04 4.534847613518715593e-04
1.351227981029184955e-02 1.411553509724588484e-01 7.928615159005921245e-03 1.692041218403431829e-02 4.588224704230806084e-02 2.134800666209396222e-02 6.541229473279207285e-02 5.913231330508615657e-02 6.144793349660064531e-04 2.843519069685637984e-04 6.251658564874638599e-04 3.747138461172233657e-04 1.047791672065962056e-04 8.787715437478323295e-04 9.368709171536282378e-04
1.885767217840924811e-02 1.592387136933462455e-01 2.260114283804006904e-03 1.798447408956282620e-02 1.924502886881370167e-01 2.834974597467387197e-02 8.419855208049467632e-02 2.957598078162821872e-02 4.219592487972102270e-04 4.970731951507625229e-05 3.712078311076153717e-04 4.907281051157943866e-04 9.587734787200497162e-04 8.323633541575349223e-04 1.187498356306340254e-05
6.706842704843864883e-03 4.926584028007448268e-02 5.751556003865756356e-03 9.253079589336748664e-03 3.289883365411060828e-02 3.502585614065025638e-02 1.716401617032951299e-01 1.278399620580108684e-02 3.374043571724083730e-05 6.969126531049047368e-04 7.288098958458071172e-04 1.887527622635045527e-04 2.472973928131231213e-04 2.523033337222344171e-04 1.940428954696534890e-04
1.545706128331915570e-02 3.622555457339266677e-02 2.541853091057824643e-03 5.652019161703109550e-03 1.931093767447546183e-01 2.117161731599248933e-02 2.681133557061535777e-01 1.667167605545729139e-02 1.163942756467062090e-04 4.557553678627278716e-04 6.144608481881416251e-04 7.528524012835605605e-04 4.405490413625149211e-05 2.020764366484785316e-04 2.856860245313690714e-04
1.636882376851357679e-02 1.429339613535075826e-01 8.298924281706067385e-03 1.431695780189637390e-02 1.505271967560395385e-01 1.752683118047913824e-02 7.795501542682656826e-01 3.793889769777387955e-02 6.229622791581110319e-04 9.092756097471147488e-04 4.756367729247768460e-04 5.517958762451533928e-05 3.648610222462042433e-04 7.831591254542935067e-04 3.007080996719370668e-05
1.087936222955878697e-02 1.310098305508896055e-01 2.235680014747440554e-03 1.866562958555896545e-02 1.629830884729598361e-01 1.135872967168585941e-02 2.273791782091718339e-01 1.045583783495055395e-02 2.204286889534555894e-04 1.205181421445667203e-04 5.212046013534947161e-04 4.747987958613711802e-04 7.516679204942687239e-04 5.648523883650813241e-04 1.351762124424695791e-05
2.980358848527632065e-04 1.914400916213607196e-01 1.473420714458792066e-03 1.609460926683196208e-02 1.304974665414830419e-02 1.904826536710116022e-02 3.259655242205621306e-01 9.384793768210391999e-04 3.631988834641335703e-04 5.003076091870029994e-04 2.955531779990042021e-04 1.856102720122745279e-04 1.088542914534135800e-04 6.557725233120448435e-04 3.321003358570431266e-04
1.210911613091934444e-02 8.472315982313580185e-02 4.665997261489036440e-04 1.892473143577936764e-02 5.075443302427043446e-02 3.572655366003432004e-02 9.701678043030321774e-01 3.891832134114806691e-02 6.440269869701884279e-04 5.501490570806948739e-04 5.299570054098790960e-04 7.357761671751648219e-05 9.611853669174496911e-04 1.597048748260242992e-04 7.895247592641221673e-04
1.574454894371156433e-02 1.115407599879720962e-01 5.411484698849202725e-03 1.368629154145100182e-02 1.642158104327337831e-01 3.875381421917260122e-02 2.365408904575212051e-02 4.670044541190616905e-02 7.637084346056442112e-04 4.193145180086228709e-04 8.387603677585976896e-04 3.723186362676346168e-04 8.959663405383572719e-04 3.458291202237754323e-05 5.501942272034707161e-04
1.488195388610336761e-02 1.393116596283844322e-01 2.810988880829643974e-03 1.605641209470547170e-02 1.813527021551794849e-01 2.127712931892054155e-02 3.965984712730418194e-01 4.942501721724743002e-02 7.954262244909784431e-04 6.756816109306062589e-04 9.131803527636488940e-04 1.009462398410528261e-04 3.251504009233731026e-05 4.372250538593918431e-04 6.072597885270422397e-04
1.548373139537769600e-03 1.265582395542813321e-01 6.879738001519987087e-03 1.665391700138486517e-02 1.952298264683732520e-01 2.868647027391047280e-02 3.454730038493309952e-01 1.963151311703048227e-02 2.110370106516388987e-05 8.540207080258417714e-04 9.036999698524819571e-04 4.709397418089775514e-04 8.562808630250411416e-04 9.352153009076528360e-04 3.476072958729701612e-04
9.471028648929012347e-03 1.272925809288452115e-01 4.430611828702774903e-03 6.402836043920668609e-03 1.114566010174771471e-01 1.842577285032865123e-02 6.201403657640573996e-01 1.801250218817039258e-03 9.352793936080635835e-04 6.541510851318788197e-04 6.815966375060475424e-04 7.554919750139166713e-04 3.784978343093449633e-04 2.936287844227897866e-04 3.463400712050203898e-04
6.242571858287441697e-03 1.098816391128921016e-01 8.262740868302117028e-03 1.044810175528068999e-02 1.333399312186111518e-01 3.384174614721133928e-02 8.643221268208778341e-02 1.021390767834287096e-02 3.547973747905070179e-04 7.708185518435209035e-04 3.011973348141661479e-04 1.454383605000844951e-04 6.022728771222328600e-05 7.305279823259001686e-05 5.590320775182877925e-04
1.940649440723699048e-02 8.439955977064754478e-02 6.507245600893579729e-03 9.577040995774782281e-03 9.046400428975898134e-02 2.302912853559676426e-02 6.410355816785442418e-01 2.285086221445241372e-02 6.773143158166110766e-04 6.848332943133654885e-04 7.010529555456281601e-04 1.487184840819759694e-04 7.783545357216855275e-04 6.286564741640473337e-04 2.160240641419950639e-04
1.814247339218909294e-02 6.832073938155716619e-02 5.634706220226565025e-03 2.364150602778759824e-03 1.465514943690296168e-01 3.816119228519981171e-02 2.704837899301202331e-01 7.054516758417148786e-03 8.470669943978790866e-04 2.001819217659570060e-04 3.533134828314207971e-04 4.204567246415820783e-04 3.557528073309888773e-04 3.449806155110067400e-04 2.224630315454357253e-04
1.520786229292397755e-02 1.582422243727279465e-01 1.248620476773782762e-03 1.011253678362334513e-02 1.127921788517454726e-01 1.394413675349518225e-02 9.522200801892796163e-01 5.873613102250448831e-02 7.886254419725973472e-04 6.749191252429528973e-04 8.632397980883575739e-04 7.777263347555715299e-04 1.847594321102559672e-04 1.811903129003513996e-04 3.060508991816505639e-04
3.785428945622347757e-03 7.282968572465760293e-02 8.290604421976993307e-03 1.751855869700665296e-03 4.602758194694994698e-02 6.199863363769933348e-03 4.529762668165212558e-01 4.931383139459946663e-02 4.599210493211109601e-04 1.693664401319274089e-04 6.191582749192189785e-04 6.262056403007498252e-04 2.311993198414260967e-04 4.360690275212198699e-04 4.571967901072991852e-04
1.313500471709896401e-02 1.006125794559847714e-01 8.666955783018494503e-04 9.853785035412506582e-04 1.046340281637046787e-02 6.105091183301701932e-03 2.026551026876137473e-01 2.849876469519662531e-02 6.688387858468787224e-04 4.133955322188492820e-04 7.284171927353231190e-04 8.683516528951827499e-04 2.044376502960696730e-04 6.024910148051325180e-04 7.266751474020075692e-04
1.539612354785420759e-03 1.618114823345178088e-01 1.254021606192093395e-03 4.039736485407359641e-03 1.305584555768367350e-01 1.106341714391495708e-02 8.272233247705415016e-01 5.946318848830284970e-02 5.536843814235811213e-04 8.789827480326836955e-04 6.915054849713297242e-04 5.423627102429232939e-04 9.708150006206045686e-04 4.226216699154100695e-04 8.650870614402939940e-04
6.475733507445345302e-03 8.772616860310199216e-02 6.605275110436026505e-03 6.603018972646256500e-03 8.469928694109071787e-02 6.519486001033187109e-03 3.990490703764975611e-01 5.122837815286915980e-02 4.137689715235129103e-04 5.027620192744105404e-04 3.368368847989839971e-04 8.531579664458869726e-04 9.780200529087520502e-04 8.287733897920171195e-04 8.217237648050725778e-04
2.293380977352882030e-03 7.510190113660022981e-02 2.178088091460241189e-03 4.216682292904869005e-03 1.853225763801582271e-01 2.203812831380984674e-02 1.637666931638017409e-01 2.557204187019062117e-02 4.360760354896467341e-04 2.659333236052860037e-04 6.560589094508089856e-04 2.833741129600783853e-04 4.818746839427488727e-04 7.650801861097769087e-04 7.683057145617851462e-05
6.038248373829695897e-03 4.290494820302472728e-02 3.446261652926046071e-03 1.830793099366580939e-02 7.886516811506429081e-02 3.714456040558127264e-03 8.464597805227751515e-01 3.483743551847336140e-02 5.500815505882957748e-04 4.107498475539182774e-05 3.577975705806047129e-04 9.849773711296434548e-04 4.628798561326769837e-04 4.754090706940935248e-04 1.498920453999576046e-04
1.258438992055777549e-02 1.504912425491328754e-01 9.503863364460888100e-03 7.092939332032253616e-03 9.292423454117992865e-02 8.095408601101646007e-03 8.227711239184118397e-02 5.583228551502131265e-02 2.797866095162428917e-04 8.101576605340590244e-04 3.545344317488613168e-04 6.945350027823214960e-04 9.514797764989970210e-04 7.331326598315997863e-04 6.650856137700648756e-04
3.434632683509512840e-03 1.598663732111949565e-01 3.314112358830409097e-03 3.672259953358990043e-03 7.247738647165286041e-02 3.700983173546042865e-02 4.970234533183516823e-01 4.130600480221631454e-03 7.043292800967736406e-04 1.800550257885741941e-04 5.912171686521060622e-04 6.443853647527279717e-05 3.604916170468089407e-04 3.611234021574812850e-04 6.097940914263214659e-04
1.166814014570274850e-03 1.830427641438898134e-01 7.349996942802680677e-03 1.502329595078471212e-02 6.921699921703118596e-02 2.068752234285014743e-02 4.282511625924683152e-01 2.135402563977165449e-02 4.628685957803661908e-04 4.023221179449492594e-04 4.926936001588302872e-04 7.556859141711620275e-04 2.935002576159188642e-04 3.760352364825137882e-04 1.625754649956729692e-05
1.139622561725146636e-02 6.004511556303791797e-02 3.240103673194426239e-03 1.197786904127374173e-02 1.664186919341310023e-01 2.654911956344780527e-02 4.720961462508557749e-01 1.976141177107361424e-02 5.421079535661840277e-04 4.275490991605232667e-05 5.335705243346075713e-06 7.819295615897283889e-05 2.657535827110008996e-04 4.578056453005464898e-04 2.254544487429628596e-04
1.610264011942057899e-02 1.094512767247028256e-01 8.235254035275316534e-03 4.603608531525486304e-03 1.252591344821237795e-01 2.289642635943156534e-02 1.770669623438258233e-01 9.430246235282706280e-03 4.863484178201832905e-04 1.113978413194652978e-04 5.403041694868450460e-04 1.210943160899210998e-04 7.483600873844176247e-04 4.877460990508654393e-04 6.068995223386976630e-05
1.135684088184275679e-02 1.798427484135614873e-01 2.619904966624988542e-03 1.615739466707221544e-02 1.451535187539166050e-01 1.492700039362873871e-03 3.070691803159125710e-01 4.084425516356251368e-02 4.316525925346952801e-04 4.209734004626255674e-04 8.970293154321842041e-04 2.645225963401949976e-04 2.026147992794245149e-04 5.325844187749058205e-04 6.824835962829463093e-04
6.331383550571485427e-03 1.947181256996100840e-01 1.669281647720911952e-03 1.253650246777936704e-02 1.608918239619402668e-01 2.797516471337331903e-02 3.592914302957652684e-01 4.303114207943183056e-02 4.191882071268661944e-04 5.272640985851493201e-04 1.801731074156476362e-04 4.297251797678470890e-04 9.635300799495557502e-04 1.146809906590250886e-04 7.380786631090155902e-04
8.206905996839720593e-03 1.789500084433904292e-01 3.691991869561257571e-03 2.819455558277398927e-03 4.420236228935971873e-02 1.388330448943605501e-02 6.668972765542569014e-01 1.190268089656335189e-02 4.951479393190555151e-04 2.416860430099696548e-06 2.374771421341579690e-05 7.789850905659524661e-04 1.146693351953741657e-04 9.709474464587918106e-04 1.118567061885183554e-04
1.724768028254424976e-02 1.227770854077623874e-01 1.029927483328593870e-03 5.808492686821407208e-03 3.789600883302082779e-02 3.088516906001531961e-02 3.660100749884200311e-01 5.113925279894997872e-02 7.202715641480552863e-04 9.117080657518220705e-04 5.503279245802449168e-04 1.791376991486312445e-04 3.610435268121369020e-04 4.081832502614276344e-04 5.892083581485239949e-04
7.464988982641769695e-03 6.796767376261439453e-02 5.743129128444095233e-03 1.731844898570405675e-02 6.362138436295822208e-02 1.220367303116418577e-02 6.543966630988332644e-01 4.348512220341575751e-02 1.334734589928252479e-04 1.072276105954948690e-04 9.751114391008645780e-04 3.543677554477082589e-04 2.338542282898706508e-04 1.583850242769154750e-04 1.439720600597063638e-04
1.556703839156010731e-02 1.603098500958038408e-01 4.698371995975454685e-03 1.327998188183131950e-02 4.307116405839241796e-02 3.936539988126259992e-02 6.107171252592210609e-01 2.060783000165281043e-02 1.549342909772582566e-04 6.721806473471974176e-04 8.710591140976776860e-04 1.128230977592205926e-06 5.173373053837060451e-04 5.259274360158261268e-04 2.175475667823841648e-04
